,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Total_Bathrooms,Total_porch_SF,hasPool,hasBasement,hasFirePlaces,has2ndFloor,GrupoPrecio
40,43,split_foyer,RL,9.1248914101437,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1960_1990,1960_1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,LwQ,6.61740297797448,LwQ,93,0,840,GasA,Gd,Y,SBrkr,884,0,0,6.78558764500793,1,0,1,0,2,0.693147180559945,Gd,5,Typ,0,NA,Attchd,1983,RFn,2,504,TA,Gd,Y,240,0,0,0,0,0,NA,MnPrv,NA,0,12,2007,WD,Normal,11.8775685785581,7.45240245122364,2,240,False,True,False,False,Muy Barato
41,44,1_story_1946_,RL,9.12706745278236,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1960_1990,1960_1990,Hip,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,TA,Av,BLQ,5.63835466933375,BLQ,491,5.12396397940326,938,GasA,TA,Y,SBrkr,938,0,0,6.84481547920826,1,0,1,0,3,0.693147180559945,TA,5,Typ,0,NA,Detchd,1977,Unf,1,308,TA,TA,Y,145,0,0,0,0,0,NA,MnPrv,NA,0,7,2008,WD,Normal,11.7772109596156,7.53689712956617,2,145,False,True,False,False,Muy Barato
42,45,1_story_1946_,RL,8.98042393637454,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1930_1960,1930_1960,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,5.19295685089021,BLQ,506,6.14418563412565,1150,GasA,Ex,Y,FuseA,1150,0,0,7.04838640872188,1,0,1,0,3,0.693147180559945,TA,6,Typ,0,NA,Attchd,1959,RFn,1,300,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2006,WD,Normal,11.8565151693603,7.74066440191724,2,0,False,True,False,False,Muy Barato
43,47,1_5 story_fin,RL,9.45899571245912,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,Unf,7.20934025660291,Unf,0,4.43081679884331,1434,GasA,Ex,Y,SBrkr,1518,631,0,7.67322312112171,1,0,1,1,1,0.693147180559945,Gd,6,Typ,1,Ex,Attchd,2003,RFn,2,670,TA,TA,Y,168,43,0,0,198,0,NA,NA,NA,0,8,2009,WD,Abnorml,12.3870850123755,8.18395571730495,2.5,409,False,True,True,True,Muy Caro
44,49,2_family_conversion,RM,8.40223117294656,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1900_1930,1990_,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,6.60258789218934,736,GasA,Gd,Y,SBrkr,736,716,0,7.28138566357028,0,0,2,0,2,1.38629436111989,TA,8,Typ,0,NA,NA,1950,NA,0,0,NA,NA,N,0,0,102,0,0,0,NA,NA,NA,0,6,2009,New,Partial,11.6351430976945,7.69074316354187,2,102,False,True,False,True,Muy Barato
45,50,1_story_1946_,RL,8.95454448838672,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1960_1990,1960_1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Unf,6.63856778916652,Unf,0,5.26269018890489,955,GasA,Ex,Y,SBrkr,955,0,0,6.8627579130514,1,0,1,0,3,0.693147180559945,TA,6,Typ,0,NA,Attchd,1966,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,1,2007,WD,Normal,11.7519423654407,7.55485852104068,2,0,False,True,False,False,Muy Barato
46,51,2_story_1946_,RL,9.53748351330888,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,Unf,5.20948615284142,Unf,0,6.41836493593621,794,GasA,Gd,Y,SBrkr,794,676,0,7.29369772060144,0,1,2,0,3,0.693147180559945,TA,6,Typ,0,NA,Attchd,1997,Fin,2,388,TA,TA,Y,0,75,0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,12.083905011556,7.72488843932307,2.5,75,False,True,False,True,Normal
47,52,1_5 story_fin,RM,8.73889570493404,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1930_1960,1930_1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,6.70563909486,816,GasA,TA,Y,SBrkr,816,0,360,7.07072410726028,0,0,1,0,3,0.693147180559945,TA,6,Typ,1,Gd,Detchd,1985,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,NA,MnPrv,Shed,400,9,2006,WD,Normal,11.6483301019764,7.39756153552405,1,112,False,True,True,False,Muy Barato
48,53,duplex_all_style_age,RM,9.04463991619846,Grvl,NA,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1960_1990,1960_1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fa,TA,CBlock,Gd,TA,Gd,GLQ,4.65396035015752,GLQ,712,0,816,GasA,TA,N,SBrkr,816,0,0,6.70563909486,1,0,1,0,2,0.693147180559945,TA,5,Typ,0,NA,CarPort,1963,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,11.6082356447746,7.39756153552405,2,106,False,True,False,False,Muy Barato
49,54,1_story_1946_,RL,10.8252035410553,Pave,NA,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1960_1990,1960_1990,Gable,WdShngl,WdShing,Wd Shng,None,0,Gd,TA,CBlock,Ex,TA,Gd,Unf,7.50163445788341,Unf,0,3.49650756146648,1842,GasA,Gd,Y,SBrkr,1842,0,0,7.51914995766982,2,0,0,1,0,0.693147180559945,Gd,5,Typ,1,Gd,Attchd,1981,Fin,3,894,TA,TA,Y,857,72,0,0,0,0,NA,NA,NA,0,11,2006,WD,Normal,12.8609986132699,8.2117543973752,2.5,929,False,True,True,False,Muy Caro
50,55,split_multi_level,RL,8.87276752991094,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1930_1960,1930_1960,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,5.95324333428778,Unf,0,0,384,GasA,TA,Y,SBrkr,1360,0,0,7.21597500265147,0,0,1,0,3,0.693147180559945,TA,6,Min1,1,TA,Detchd,1962,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,NA,MnPrv,NA,0,2,2007,WD,Normal,11.7752897294377,7.46393660446893,1,50,False,True,True,False,Muy Barato
51,56,1_story_1946_,RL,9.2277872855799,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960_1990,1960_1990,Gable,CompShg,HdBoard,Plywood,BrkFace,272,TA,TA,CBlock,TA,TA,No,Unf,6.19644412779452,Unf,0,6.84161547647759,1425,GasA,Gd,Y,SBrkr,1425,0,0,7.26262860097424,0,0,2,0,3,0.693147180559945,TA,7,Typ,1,Gd,Attchd,1964,RFn,2,576,TA,TA,Y,0,0,0,407,0,0,NA,NA,NA,0,7,2008,WD,Normal,12.1034860567551,7.9550742732627,2,407,False,True,True,False,Normal
52,57,2_story_PUD_1946,FV,7.8808043446749,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1990_,1990_,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,Gd,TA,PConc,Gd,TA,No,Unf,6.47697236288968,Unf,0,5.77455154554441,970,GasA,Ex,Y,SBrkr,983,756,0,7.46164039220858,1,0,2,1,3,0.693147180559945,Gd,7,Typ,0,NA,Attchd,1999,Fin,2,480,TA,TA,Y,115,0,0,0,0,0,NA,NA,NA,0,8,2009,WD,Abnorml,12.0581525154536,7.9043348420851,3.5,115,False,True,False,True,Normal
53,58,2_story_1946_,RL,9.36271805239707,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,6.75809450442773,860,GasA,Ex,Y,SBrkr,860,860,0,7.45066079621154,0,0,2,1,3,0.693147180559945,Gd,7,Typ,0,NA,Attchd,2004,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,NA,NA,NA,0,8,2006,WD,Normal,12.1884177102915,7.85554467791566,2.5,70,False,True,False,True,Caro
54,59,2_story_1946_,RL,9.52390946537981,Pave,NA,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,1990_,1990_,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,7.25205395185281,1410,GasA,Ex,Y,SBrkr,1426,1519,0,7.98820359702258,0,0,3,1,3,0.693147180559945,Gd,10,Typ,1,Gd,BuiltIn,2006,Fin,3,641,TA,TA,Y,192,0,37,0,0,0,NA,NA,NA,0,10,2006,New,Partial,12.9917534274931,8.3790798892866,3.5,229,False,True,True,True,Muy Caro
55,60,1_story_1946_,RL,8.88197518424887,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1960_1990,1960_1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,Unf,6.45047042214418,Unf,0,5.00394630594546,780,GasA,Ex,Y,SBrkr,780,0,0,6.66057514983969,0,0,1,0,2,0.693147180559945,TA,4,Typ,0,NA,Detchd,1973,Unf,1,352,TA,TA,Y,196,0,0,0,0,0,NA,MnPrv,NA,0,1,2008,WD,Normal,11.7352686961137,7.35244110024358,1,196,False,True,False,False,Muy Barato
56,61,1_story_1946_,RL,9.47830431356186,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,6.84800527457636,Unf,0,5.38449506278909,1158,GasA,Ex,Y,SBrkr,1158,0,0,7.05531284333975,1,0,1,1,3,0.693147180559945,Gd,5,Typ,0,NA,Detchd,2006,Unf,2,576,TA,TA,Y,0,50,0,0,0,0,NA,NA,NA,0,5,2006,New,Partial,11.9703503120091,7.74759683869289,2.5,50,False,True,False,False,Barato
57,62,2_5_story_all_ages,RM,8.88197518424887,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1900_1930,1990_,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,6.27476202124194,530,GasA,TA,N,SBrkr,581,530,0,7.01391547481053,0,0,1,0,3,0.693147180559945,Fa,6,Typ,0,NA,Detchd,1935,Unf,1,288,TA,TA,N,0,0,144,0,0,0,NA,NA,NA,0,3,2007,WD,Normal,11.5228757958234,7.40306109109009,1,144,False,True,False,True,Muy Barato
58,63,1_story_PUD_1946_,RL,8.77074954913864,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,Stone,178,Gd,TA,PConc,Gd,Gd,Mn,Unf,3.2188758248682,Unf,0,7.20563517641036,1370,GasA,Ex,Y,SBrkr,1370,0,0,7.22329567956231,0,0,2,0,2,0.693147180559945,Gd,6,Typ,1,Gd,Attchd,2006,RFn,2,484,TA,TA,Y,120,49,0,0,0,0,NA,NA,NA,0,10,2007,WD,Normal,12.2184951655287,7.91571319938212,2,169,False,True,True,False,Muy Caro
59,64,2_story_1945_,RM,9.23999625688369,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1900_1930,1930_1960,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,6.3578422665081,576,GasA,Gd,Y,SBrkr,902,808,0,7.44483327389219,0,0,2,0,3,0.693147180559945,TA,9,Typ,0,NA,Detchd,1990,Unf,2,480,TA,TA,Y,12,11,64,0,0,0,NA,GdPrv,NA,0,4,2010,WD,Normal,11.8493977015914,7.73455884435476,2,87,False,True,False,True,Muy Barato
60,65,2_story_1946_,RL,9.14590851181679,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,573,TA,TA,PConc,Gd,TA,No,Unf,6.60665018619822,Unf,0,5.76519110278484,1057,GasA,Ex,Y,SBrkr,1057,977,0,7.6182510978767,1,0,2,1,3,0.693147180559945,Gd,8,Typ,0,NA,Attchd,1998,RFn,2,645,TA,TA,Y,576,36,0,0,0,0,NA,GdPrv,NA,0,2,2009,WD,Normal,12.2991075114974,8.03624994213212,3.5,612,False,True,False,True,Muy Caro
61,67,1_story_1946_,RL,9.89852526070631,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1960_1990,1960_1990,Gable,CompShg,Plywood,Plywood,BrkFace,287,TA,TA,CBlock,Gd,TA,Gd,Unf,6.81673588059497,Unf,0,6.94312242281943,1947,GasA,TA,Y,SBrkr,2207,0,0,7.69984240739699,1,0,2,0,3,0.693147180559945,TA,7,Min1,1,Gd,Attchd,1970,RFn,2,576,TA,TA,Y,301,0,0,0,0,0,NA,NA,NA,0,7,2010,WD,Normal,12.1007121298723,8.33182700443606,3,301,False,True,True,False,Normal
62,68,1_story_1946_,RL,9.27481639116055,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,167,Gd,TA,PConc,Gd,TA,Av,Unf,6.92165818415113,Unf,0,6.08904487544685,1453,GasA,Ex,Y,SBrkr,1479,0,0,7.29979736675816,1,0,2,0,3,0.693147180559945,Gd,7,Typ,0,NA,Attchd,2003,RFn,2,558,TA,TA,Y,144,29,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,12.3282902782544,7.98344006300654,3,173,False,True,False,False,Muy Caro
63,69,1_story_1945_,RM,8.43576619272051,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1930_1960,1930_1960,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,6.61740297797448,747,GasA,TA,Y,SBrkr,747,0,0,6.61740297797448,0,0,1,0,2,0.693147180559945,TA,4,Typ,0,NA,Attchd,1945,Unf,1,220,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,11.289781913656,7.30921236569276,1,0,False,True,False,False,Muy Barato
64,70,1_5 story_fin,RL,9.65464150386955,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1930_1960,1930_1960,Gable,CompShg,BrkFace,AsbShng,None,0,Gd,TA,CBlock,TA,TA,No,Unf,6.40357419793482,Unf,0,6.55393340402581,1304,GasW,TA,Y,SBrkr,1304,983,0,7.73543335249969,0,0,2,0,3,0.693147180559945,TA,7,Typ,1,TA,Attchd,1953,Fin,2,667,TA,TA,Y,0,21,114,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,12.3238556811866,8.18618599422608,2,135,False,True,True,True,Muy Caro
65,71,1_story_1946_,RL,9.5216413100266,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1960_1990,1960_1990,Gable,CompShg,Plywood,Plywood,BrkFace,1115,TA,Gd,CBlock,Gd,TA,Gd,Unf,7.53955882930103,Unf,0,5.8406416573734,2223,GasA,Ex,Y,SBrkr,2223,0,0,7.70706265537047,1,0,2,0,3,0.693147180559945,TA,8,Typ,2,Gd,Attchd,1973,Fin,2,516,TA,TA,Y,300,0,0,0,0,0,NA,NA,NA,0,2,2007,WD,Normal,12.4049235042753,8.39976009452414,3,300,False,True,True,False,Muy Caro
66,72,1_story_1946_,RL,8.93590352627442,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1960_1990,1990_,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,Unf,6.33859407820318,Unf,0,5.63835466933375,845,GasA,TA,Y,SBrkr,845,0,0,6.74051935960622,1,0,1,0,2,0.693147180559945,TA,4,Typ,0,NA,Detchd,1987,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,11.7714361601217,7.43248380791712,2,0,False,True,False,False,Muy Barato
67,73,2_story_1946_,RL,9.22444049635496,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,6.72503364216684,832,GasA,Gd,Y,SBrkr,885,833,0,7.44949800538285,0,0,2,1,3,0.693147180559945,TA,7,Typ,1,TA,Attchd,1998,Fin,2,427,TA,TA,Y,0,94,0,0,291,0,NA,NA,NA,0,12,2009,WD,Normal,12.1281111040605,7.84384863815247,2.5,385,False,True,True,True,Caro
68,74,1_story_1946_,RL,9.23024103368252,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1930_1960,1990_,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104,TA,TA,CBlock,TA,TA,No,BLQ,5.77144112313002,BLQ,362,6.00388706710654,1086,GasA,Gd,Y,SBrkr,1086,0,0,6.99117688712121,1,0,1,0,3,0.693147180559945,TA,6,Typ,0,NA,Attchd,1989,Unf,2,490,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,5,2010,WD,Normal,11.8837991283088,7.68340368105383,2,0,False,True,False,False,Muy Barato
69,75,1_5 story_fin,RM,8.66406026722579,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1900_1930,1930_1960,Gambrel,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,6.73459165997295,840,GasA,Gd,N,SBrkr,840,765,0,7.38150189450671,0,0,2,0,3,1.09861228866811,TA,8,Typ,0,NA,Detchd,1915,Unf,1,379,TA,TA,Y,0,0,202,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,11.5843154610569,7.80180040190897,2,202,False,True,False,True,Muy Barato
70,76,PUD_multilevel,RM,7.37588214821501,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1960_1990,1960_1990,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,TA,Gd,Unf,6.13772705408623,Unf,0,0,462,GasA,TA,Y,SBrkr,526,462,0,6.89669433162271,1,0,1,0,2,0.693147180559945,TA,5,Typ,0,NA,BuiltIn,1973,Unf,1,297,TA,TA,Y,120,101,0,0,0,0,NA,GdWo,NA,0,11,2009,WD,Normal,11.418614785499,7.27931883541462,2,221,False,True,False,True,Muy Barato
71,77,1_story_1946_,RL,9.04499391938819,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1930_1960,1930_1960,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,5.43372200355424,Unf,0,6.58617165485467,952,GasA,Ex,Y,FuseA,952,0,0,6.8596149036542,0,0,1,0,2,0.693147180559945,TA,4,Typ,0,NA,Detchd,1956,Unf,1,283,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD,Normal,11.8185702377962,7.55171221535131,1,0,False,True,False,False,Muy Barato
72,78,1_5 story_fin,RM,9.0636947916347,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930_1960,1990_,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,GLQ,5.82008293035236,GLQ,41,5.69035945432406,672,GasA,TA,Y,SBrkr,1072,213,0,7.15929190479756,1,0,1,0,2,0.693147180559945,TA,6,Min1,0,NA,Detchd,1948,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,1,2008,WD,Normal,11.7519423654407,7.57916796739608,2,0,False,True,False,True,Muy Barato
73,79,duplex_all_style_age,RL,9.28535507578163,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1960_1990,1960_1990,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,7.47816969415979,1768,GasA,TA,N,SBrkr,1768,0,0,7.47816969415979,0,0,2,0,4,1.09861228866811,TA,8,Typ,0,NA,NA,1968,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,11.8240798936072,8.17075142375753,2,0,False,True,False,False,Muy Barato
74,80,1_5 story_fin,RM,9.25349564229011,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1900_1930,1960_1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,6.08904487544685,440,GasA,Gd,Y,SBrkr,682,548,0,7.11558212618445,0,0,1,1,2,0.693147180559945,TA,5,Typ,0,NA,Detchd,1966,Unf,2,440,TA,TA,Y,74,0,128,0,0,0,NA,MnPrv,NA,0,5,2009,WD,Normal,11.6082356447746,7.4205789054108,1.5,202,False,True,False,True,Muy Barato
75,81,2_story_1946_,RL,9.47278155656217,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1960_1990,1960_1990,Gable,CompShg,VinylSd,VinylSd,BrkFace,576,TA,Gd,CBlock,Gd,TA,No,Unf,6.10702288774225,Unf,0,6.10702288774225,896,GasA,TA,Y,SBrkr,1182,960,0,7.66996199547358,0,0,2,1,4,0.693147180559945,Gd,8,Typ,1,Gd,Attchd,1968,Fin,1,509,TA,TA,Y,0,72,0,0,252,0,NA,NA,NA,0,6,2009,WD,Normal,12.173032791452,8.01895468315572,2.5,324,False,True,True,True,Caro
76,82,1_story_PUD_1946_,RM,8.41205487329293,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1990_,1990_,Hip,CompShg,VinylSd,VinylSd,BrkFace,443,TA,Gd,PConc,Ex,Gd,No,Unf,7.09174211509515,Unf,0,3.61091791264422,1237,GasA,Ex,Y,SBrkr,1337,0,0,7.19893124068817,1,0,2,0,2,0.693147180559945,TA,5,Typ,0,NA,Attchd,1998,Fin,2,405,TA,TA,Y,0,199,0,0,0,0,NA,NA,NA,0,3,2006,WD,Normal,11.9414558460094,7.85321638815607,3,199,False,True,False,False,Barato
77,83,1_story_1946_,RL,9.2308290384035,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,1990_,1990_,Gable,CompShg,VinylSd,VinylSd,Stone,468,TA,TA,PConc,Gd,TA,No,Unf,3.52636052461616,Unf,0,7.33367639565768,1563,GasA,Ex,Y,SBrkr,1563,0,0,7.35500192110526,0,0,2,0,3,0.693147180559945,Gd,6,Typ,1,Gd,Attchd,2007,RFn,3,758,TA,TA,Y,144,99,0,0,0,0,NA,NA,NA,0,10,2008,WD,Normal,12.4090134895269,8.04750951098142,2,243,False,True,True,False,Muy Caro
78,84,1_story_1946_,RL,9.09301972939964,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1930_1960,1930_1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,6.97166860472579,1065,GasA,Gd,Y,SBrkr,1065,0,0,6.97166860472579,0,0,1,1,3,0.693147180559945,TA,6,Typ,0,NA,Detchd,1974,Unf,2,461,TA,TA,Y,74,0,0,0,0,0,NA,NA,NA,0,7,2007,COD,Normal,11.7479975871497,7.66387725870347,1.5,74,False,True,False,False,Muy Barato
79,85,split_multi_level,RL,9.05146186690869,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1990_,1990_,Gable,CompShg,HdBoard,HdBoard,BrkFace,22,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,5.95324333428778,384,GasA,Gd,Y,SBrkr,804,670,0,7.29641326877392,0,0,2,1,3,0.693147180559945,TA,7,Typ,1,TA,BuiltIn,1995,Fin,2,400,TA,TA,Y,120,72,0,0,0,0,NA,NA,Shed,700,5,2009,WD,Normal,12.0346910287746,7.52725591937378,2.5,192,False,True,True,True,Barato
80,86,2_story_1946_,RL,9.68408698750075,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990_,1990_,Hip,CompShg,HdBoard,HdBoard,BrkFace,284,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,7.16162200293919,1288,GasA,Ex,Y,SBrkr,1301,1116,0,7.79069603117474,0,0,2,1,4,0.693147180559945,Gd,9,Typ,1,TA,Attchd,1991,Unf,2,462,TA,TA,Y,127,82,0,0,0,0,NA,NA,NA,0,4,2006,WD,Normal,12.4684369099977,8.21743853773019,2.5,209,False,True,True,True,Muy Caro
