"","LotArea","GrLivArea","MSSubClass","Neighborhood","BedroomAbvGr","2ndFlrSF","FullBath","TotalBsmtSF","MasVnrArea","OverallCond","1stFlrSF","GarageArea","MSZoning","BldgType","Total_porch_SF","Heating","OverallQual","YearBuilt","BsmtQual","BsmtFinSF1","Total_Bathrooms","ExterQual","KitchenQual","SaleCondition","MasVnrType","BsmtUnfSF","SalePrice","GrupoPrecio"
"438",9.0642735958414,7.24636808010246,"1_story_1946_","Somerst",3,0,2,1402,0,5,1402,625,"FV","1Fam",331,"GasA",7,"1990_","Gd",0,2,"Gd","Gd","Normal","None",7.24636808010246,12.0809459860132,"Barato"
"439",9.44200749423127,7.33367639565768,"1_story_1946_","Somerst",3,0,2,1530,120,5,1530,984,"FV","1Fam",348,"GasA",9,"1990_","Gd",0,2,"Gd","Gd","Normal","Stone",7.33367639565768,12.1242239192651,"Barato"
"440",9.00282407654767,7.51588908521513,"1_story_1946_","Somerst",3,0,2,1836,288,5,1836,517,"FV","1Fam",175,"GasA",8,"1990_","Gd",0,2,"Gd","Gd","Partial","BrkFace",7.51588908521513,12.1061857313725,"Barato"
"441",9.00307016981826,7.41095187558364,"2_story_1946_","Somerst",3,841,2,812,0,5,812,628,"FV","1Fam",45,"GasA",7,"1990_","Gd",6.01859321449623,3.5,"Gd","Gd","Normal","None",5.99893656194668,12.0625350016574,"Barato"
"442",8.92279162396964,7.05531284333975,"1_story_1946_","SawyerW",3,0,1,1158,0,5,1158,0,"RL","1Fam",50,"GasA",6,"1990_","Gd",0,1.5,"TA","Gd","Normal","None",7.05531284333975,12.0869970654891,"Barato"
"443",9.22444049635496,7.32184971378836,"1_story_1946_","SawyerW",3,0,2,1512,264,5,1512,845,"RL","1Fam",246,"GasA",8,"1990_","Gd",6.24804287450843,2,"Gd","Gd","Normal","BrkFace",5.40717177146012,12.072606861916,"Barato"
"444",9.47830431356186,7.01660968389422,"1_story_1946_","SawyerW",3,0,1,1114,0,5,1114,0,"RL","1Fam",39,"GasA",5,"1990_","Gd",0,1.5,"TA","Gd","Normal","None",7.01660968389422,12.146927820116,"Barato"
"445",8.89959435992585,7.28000825288419,"1_story_1946_","SawyerW",2,0,2,1450,140,5,1450,788,"RL","1Fam",93,"GasA",7,"1990_","Gd",0,2,"Gd","Gd","Partial","BrkFace",7.28000825288419,11.9659380770469,"Barato"
"446",9.23746903936444,7.24494154633701,"2_story_1946_","SawyerW",3,702,2,676,141,7,698,465,"RL","1Fam",48,"GasA",6,"1980_1990","Gd",5.80513496891649,2.5,"TA","TA","Normal","BrkFace",5.84643877505772,12.1112265830716,"Barato"
"447",8.25088114470065,7.45414107814668,"1_story_PUD_1946_","Somerst",2,0,2,1726,280,5,1726,561,"FV","TwnhsE",254,"GasA",6,"1990_","Gd",0,2.5,"Gd","Gd","Partial","Stone",7.45414107814668,11.9138155360479,"Barato"
"448",8.00603417874901,7.32184971378836,"2_story_PUD_1946","Somerst",2,756,2,756,513,5,756,440,"FV","TwnhsE",32,"GasA",6,"1990_","Gd",6.23048144757848,3.5,"Gd","Gd","Normal","BrkFace",5.52146091786225,11.9538359110621,"Barato"
"449",9.64329093701921,7.46221493976819,"1_story_1946_","Veenker",2,0,1,1740,0,5,1740,540,"RL","1Fam",466,"GasA",7,"1980_1990","Gd",4.80402104473326,1.5,"Gd","Gd","Normal","None",7.39018142822643,12.087533646034,"Barato"
"450",8.8722067560283,6.76272950693188,"1_story_1946_","NAmes",2,0,1,864,0,6,864,312,"RL","1Fam",0,"GasA",5,"1960_1970","TA",6.47543271670409,1.5,"TA","TA","Normal","None",5.37989735354046,11.9912338961579,"Barato"
"451",9.7111762641128,7.18614430452233,"split_foyer","NWAmes",3,0,2,1232,509,5,1320,495,"RL","1Fam",20,"GasA",6,"1970_1980","Gd",6.87005341179813,2.5,"TA","TA","Normal","BrkFace",5.6021188208797,12.1649683613146,"Barato"
"452",9.15387583499506,7.21744343169653,"1_story_1946_","NAmes",3,0,1,1040,160,5,1362,768,"RL","1Fam",84,"GasA",4,"1950_1960","TA",6.65415252018322,2,"TA","TA","Normal","BrkFace",5.5834963087817,12.0899383992605,"Barato"
"453",9.34801317710126,7.36327958696304,"split_multi_level","NAmes",4,0,1,1208,90,6,1576,368,"RL","1Fam",85,"GasA",6,"1960_1970","TA",6.34388043412633,2,"TA","Gd","Normal","BrkFace",6.46302945692067,12.2048312032463,"Barato"
"454",9.18696938565294,6.86797440897029,"1_story_1946_","NAmes",2,0,1,960,0,5,960,330,"RL","1Fam",70,"GasA",5,"1950_1960","TA",4.61512051684126,2,"TA","TA","Normal","None",6.41999492814714,11.9960082883416,"Barato"
"455",9.2661534367954,7.28207365809346,"1_story_1946_","NAmes",3,0,2,1453,3,6,1453,530,"RL","1Fam",337,"GasA",6,"1960_1970","TA",7.1800698743028,3,"TA","TA","Normal","BrkFace",4.95582705760126,12.096125807539,"Barato"
"456",9.07806533266636,7.04315991598834,"1_story_1946_","NAmes",3,0,1,1169,164,7,1144,286,"RL","1Fam",257,"GasA",5,"1950_1960","TA",6.75343791859778,2,"Gd","TA","Normal","BrkFace",5.74939298590825,12.0885163053364,"Barato"
"457",9.07692325853583,7.23201033166476,"1_story_1946_","NAmes",3,0,1,1382,0,5,1382,350,"RL","1Fam",280,"GasA",5,"1950_1960","TA",5.15329159449778,1.5,"TA","Gd","Normal","None",6.59030104819669,12.0946006926468,"Barato"
"458",9.47815131478555,7.01481435127554,"1_story_1946_","NAmes",2,0,1,631,0,5,1112,480,"RL","1Fam",255,"GasA",5,"1950_1960","TA",5.73334127689775,1,"TA","TA","Normal","None",5.78074351579233,12.0864104533737,"Barato"
"459",9.23317760587894,6.98378996525813,"1_story_1945_","OldTown",3,0,1,1054,0,7,1078,264,"RL","1Fam",112,"GasA",5,"1920_1930","TA",0,1,"TA","Ex","Normal","None",6.96129604591017,12.1406828579339,"Barato"
"460",9.25483561186273,7.00850518208228,"1_story_1946_","NAmes",3,0,1,1105,143,6,1105,308,"RL","1Fam",0,"GasA",6,"1950_1960","TA",6.30444880242198,1,"TA","TA","Normal","Stone",6.32793678372919,12.0948178796224,"Barato"
"461",9.28739400141847,7.28756064030972,"1_5_story_fin","NAmes",4,629,2,832,0,7,832,384,"RL","1Fam",204,"GasA",4,"1940_1950","TA",0,2,"TA","TA","Normal","None",6.72503364216684,12.1925746924497,"Barato"
"462",8.93208043810331,7.49942329059223,"2_story_1946_","NAmes",4,813,1,780,420,5,993,483,"RL","1Fam",55,"GasA",6,"1960_1970","TA",0,1.5,"TA","TA","Normal","BrkFace",6.66057514983969,12.1304722091797,"Barato"
"463",9.06009870864564,6.84800527457636,"duplex_all_style_age","NAmes",2,0,1,941,124,7,941,564,"RL","Duplex",40,"GasA",5,"1970_1980","Gd",6.84800527457636,2,"TA","Gd","Normal","BrkFace",0,12.0421389067765,"Barato"
"464",8.97929064909088,6.95272864462487,"1_story_1946_","NAmes",3,0,1,1045,0,6,1045,264,"RL","1Fam",0,"GasA",6,"1960_1970","TA",6.71780469502369,2,"TA","TA","Normal","None",5.39362754635236,12.066733765219,"Barato"
"465",9.65892882446643,7.17548971362422,"1_5_story_fin","OldTown",3,496,1,240,0,8,810,472,"RM","1Fam",0,"GasA",5,"_1910","TA",0,1.5,"TA","Gd","Normal","None",5.48479693349065,12.1678641127438,"Barato"
"466",8.76514642163902,7.35179986905778,"2_story_1945_","OldTown",3,690,1,690,0,6,868,400,"RM","1Fam",218,"GasA",5,"1930_1940","TA",6.04500531403601,1.5,"TA","TA","Normal","None",5.59842195899838,12.0873166525344,"Barato"
"467",8.93958096672031,7.43955930913332,"2_family_conversion","OldTown",4,600,2,600,0,6,1101,0,"RM","2fmCon",148,"GasA",4,"1910_1920","Fa",0,2,"Fa","Fa","Normal","None",6.39859493453521,12.1719145777752,"Barato"
"468",8.68710472813351,6.41836493593621,"1_story_1945_","OldTown",1,0,1,0,0,4,612,308,"RM","1Fam",25,"GasA",2,"1930_1940","NA",0,1,"TA","TA","Normal","None",0,11.9191003554013,"Barato"
"469",8.18896686364888,7.16162200293919,"2_story_1945_","OldTown",3,624,1,624,0,7,664,280,"RM","1Fam",103,"GasA",6,"1910_1920","TA",0,2,"TA","Ex","Normal","None",6.4377516497364,12.0230995565059,"Barato"
"470",8.79724623670353,7.26752542782817,"1_story_1945_","BrkSide",3,0,1,1022,0,6,1432,216,"RL","1Fam",327,"GasA",6,"1920_1930","TA",0,1,"TA","Gd","Normal","None",6.93049476595163,12.0834038643328,"Barato"
"471",8.50936261230105,7.41155628781116,"2_story_1945_","BrkSide",3,653,2,297,0,7,1001,336,"RL","1Fam",304,"GasA",5,"1920_1930","TA",0,2,"TA","TA","Normal","None",5.6970934865054,12.0390414657303,"Barato"
"472",8.71948076085107,6.9037472575846,"1_story_1945_","BrkSide",2,0,1,960,0,6,995,264,"RM","1Fam",66,"GasA",5,"1920_1930","TA",0,1,"TA","TA","Abnorml","None",6.86797440897029,11.9578157832846,"Barato"
"473",8.71948076085107,7.36707705988101,"1_5_story_fin","BrkSide",3,588,2,952,0,6,994,250,"RM","1Fam",373,"GasA",5,"1930_1940","TA",5.61312810638807,2,"TA","TA","Normal","None",6.52209279817015,12.0329262220128,"Barato"
"474",9.20321504703359,7.57301725605255,"2_story_1945_","OldTown",3,672,2,672,0,8,1272,216,"RM","1Fam",52,"GasA",7,"1910_1920","TA",0,2,"TA","TA","Normal","None",6.51174532964473,12.1013605449012,"Barato"
"475",8.00670084544037,7.66340766489348,"duplex_all_style_age","OldTown",4,1040,2,1040,0,1,1088,0,"RM","Duplex",56,"GasA",5,"1920_1930","TA",0,2,"TA","TA","Abnorml","None",6.94793706861497,12.117638842416,"Barato"
"476",8.66146668057266,7.26403014289953,"2_story_1945_","OldTown",3,686,1,483,0,7,741,379,"RM","1Fam",136,"GasA",6,"1910_1920","TA",0,1,"TA","Gd","Normal","None",6.18208490671663,12.0288814205076,"Barato"
"477",9.63645741981521,7.03790596344718,"split_multi_level","Sawyer",3,0,1,1138,54,5,1138,480,"RL","1Fam",140,"GasA",6,"1950_1960","TA",6.37842618365159,1.5,"TA","TA","Normal","BrkFace",6.31173480915291,12.1409899409502,"Barato"
"478",9.65406419220144,7.63626960337937,"split_multi_level","ClearCr",4,0,1,825,366,5,2071,336,"RL","1Fam",159,"GasA",5,"1950_1960","TA",0,2,"TA","TA","Normal","BrkFace",6.71659477352098,12.24981881357,"Barato"
"479",9.65733122691285,7.23273313617761,"1_story_1946_","Edwards",2,0,1,0,0,5,1383,498,"RL","1Fam",200,"GasA",4,"1950_1960","NA",0,1,"TA","TA","Normal","None",0,12.1144618212788,"Barato"
"480",9.14323856843545,7.40245152081824,"2_story_1946_","Edwards",3,747,1,747,0,7,892,240,"RL","1Fam",50,"GasA",6,"1940_1950","TA",5.83773044716594,1.5,"TA","Gd","Normal","None",6.00635315960173,12.1011793481598,"Barato"
"481",8.91476052739726,6.99393297522319,"1_story_1946_","Edwards",3,0,1,1089,0,6,1089,252,"RL","1Fam",328,"GasW",5,"1950_1960","Gd",5.15905529921453,2,"TA","TA","Normal","None",6.82110747225646,12.0925396638483,"Barato"
"482",8.85637603673042,7.70930833338587,"duplex_all_style_age","SawyerW",6,1114,2,0,0,5,1114,720,"RL","Duplex",73,"GasA",5,"1970_1980","NA",0,2,"TA","TA","Alloca","None",0,12.2747466714725,"Barato"
"483",8.97966855424118,7.93307977188041,"duplex_all_style_age","SawyerW",6,1619,4,1168,23,5,1168,820,"RL","Duplex",312,"GasA",7,"1990_","Ex",6.71052310945243,7,"TA","TA","Normal","BrkFace",5.85507192220243,12.3034240799438,"Barato"
"484",9.34338414573395,7.51697722460432,"1_story_1946_","CollgCr",3,0,2,1838,352,5,1838,524,"RL","1Fam",376,"GasA",8,"1990_","Ex",7.2152399787301,3,"Gd","Gd","Normal","Stone",6.17378610390194,12.1054078473754,"Barato"
"485",8.81922185757494,7.16317239084664,"1_story_1946_","CollgCr",2,0,2,1282,0,5,1290,662,"RL","1Fam",168,"GasA",7,"1990_","Gd",6.80572255341699,3,"Gd","Gd","Normal","None",5.9427993751267,11.9798316177943,"Barato"
"486",9.32071827944579,7.30854279753919,"1_story_1946_","CollgCr",3,0,2,1492,180,5,1492,608,"RL","1Fam",282,"GasA",7,"1990_","Gd",3.2188758248682,2,"Gd","Gd","Family","BrkFace",7.29233717617388,12.1208310284053,"Barato"
"487",9.69707820021308,6.81124437860129,"1_story_1946_","CollgCr",3,0,1,907,76,5,907,343,"RL","1Fam",72,"GasA",5,"1970_1980","Gd",6.4393503711001,1,"TA","TA","Normal","BrkFace",5.64544689764324,12.174070889529,"Barato"
"488",8.84664081310049,6.81892406527552,"1_story_1946_","CollgCr",2,0,1,914,40,7,914,444,"RL","1Fam",0,"GasA",5,"1970_1980","TA",6.56667242980324,2,"TA","TA","Normal","BrkFace",4.89034912822175,12.0161197913578,"Barato"
"489",9.32821229257107,7.53422832627409,"2_story_1946_","CollgCr",3,926,2,944,0,5,944,608,"RL","1Fam",299,"GasA",7,"1990_","Gd",0,2.5,"Gd","Gd","Normal","None",6.85118492749374,12.1096366690862,"Barato"
"490",9.45587144216802,7.51152464839087,"1_story_1946_","CollgCr",3,0,2,1822,164,5,1828,523,"RL","1Fam",338,"GasA",8,"1990_","Ex",7.21597500265147,3,"Gd","Gd","Normal","BrkFace",6.13772705408623,12.1320683126243,"Barato"
"491",9.07692325853583,7.25700270709207,"1_story_1946_","CollgCr",3,0,2,1417,209,5,1417,511,"RL","1Fam",177,"GasA",7,"1990_","Gd",7.01391547481053,3,"Gd","Gd","Normal","BrkFace",5.7268477475872,12.1007576204237,"Barato"
"492",9.27640897194589,7.0475172213573,"1_story_1946_","Edwards",3,0,1,1014,0,6,1149,544,"RL","1Fam",240,"GasA",4,"1950_1960","TA",5.99146454710798,2,"TA","TA","Normal","None",6.42324696353352,12.1156310977989,"Barato"
"493",9.29899206957075,7.42595365707754,"duplex_all_style_age","Edwards",6,0,2,1678,74,5,1678,0,"RL","Duplex",0,"GasA",5,"1950_1960","TA",0,2,"TA","TA","Normal","BrkFace",7.42595365707754,12.3199292276624,"Barato"
"494",9.01347354374019,7.1693500166706,"1_5_story_fin","Edwards",3,444,1,720,0,6,854,256,"RL","1Fam",84,"GasA",5,"1940_1950","TA",6.44094654063292,1,"TA","TA","Normal","None",4.55387689160054,12.1010136200165,"Barato"
"495",7.30586003268401,7.11476944836646,"2_story_PUD_1946","Blueste",2,668,1,561,0,6,561,462,"RM","TwnhsE",176,"GasA",6,"1970_1980","Gd",6.15697898558556,2.5,"TA","Gd","Normal","None",4.51085950651685,11.9489210651863,"Barato"
"496",9.06658546833104,7.68202151082687,"2_story_1945_","IDOTRR",5,928,2,760,0,6,928,576,"RM","1Fam",705,"GasA",5,"_1910","TA",0,2,"TA","Gd","Normal","None",6.63463335786169,12.2586764587923,"Barato"
"497",9.23024103368252,6.35088571671474,"1_story_1945_","IDOTRR",2,0,1,572,0,6,572,200,"C (all)","1Fam",72,"GasA",4,"1920_1930","TA",0,1,"TA","TA","Normal","None",6.35088571671474,12.0213759886533,"Barato"
"498",9.98879330911523,6.69826805411541,"1_story_1945_","IDOTRR",1,0,1,0,0,4,810,280,"4","1Fam",143,"GasA",2,"_1910","NA",0,1,"Fa","TA","Normal","None",0,12.064367972673,"Barato"
"499",9.22286165252985,7.62705741701893,"2_story_1946_","Mitchel",3,1012,2,1107,0,5,1040,642,"RL","1Fam",301,"GasA",8,"1990_","Gd",6.10031895202006,2.5,"Gd","Gd","Normal","None",6.02344759296103,12.097370795796,"Barato"
"500",9.50591620654706,7.61923341622681,"1_story_1946_","Timber",3,0,2,2190,246,5,2036,780,"RL","1Fam",244,"GasA",9,"1990_","Ex",7.47250074473756,3,"Ex","Ex","Normal","Stone",6.07073772800249,12.1448856203092,"Barato"
"501",9.57941808263196,7.40367029001237,"1_story_1946_","Timber",3,0,2,1641,406,5,1641,885,"RL","1Fam",95,"GasA",9,"1990_","Ex",7.01750614294126,3,"Ex","Ex","Normal","BrkFace",6.26720054854136,12.1200644580699,"Barato"
"502",9.25512251474808,7.39817409297047,"2_story_1946_","Mitchel",4,848,1,784,178,7,784,898,"RL","1Fam",541,"GasA",5,"1960_1970","TA",6.20859002609663,1.5,"Gd","TA","Normal","BrkFace",0,12.1664163244231,"Barato"
"503",9.07142307278951,7.38087903556412,"2_story_1946_","Gilbert",3,678,2,926,0,5,926,470,"RL","1Fam",36,"GasA",6,"1990_","TA",6.56103066589657,2.5,"TA","TA","Normal","None",5.39816270151775,12.080463102832,"Barato"
"504",9.16282938930513,7.38087903556412,"2_story_1946_","Gilbert",3,678,2,926,0,5,926,472,"RL","1Fam",182,"GasA",6,"1990_","Gd",6.74758652682932,2.5,"TA","TA","Normal","None",4.33073334028633,12.0959011193216,"Barato"
"505",8.74273386733017,7.42833319419081,"1_story_PUD_1946_","StoneBr",1,0,1,1664,0,5,1682,528,"RL","1Fam",0,"GasA",8,"1990_","Ex",6.48768401848461,2.5,"Gd","Gd","Normal","None",6.91671502035361,11.9073745821801,"Barato"
"506",9.51369892381297,7.82444593087762,"2_story_1946_","StoneBr",5,1332,3,1168,130,5,1168,683,"RL","1Fam",224,"GasA",8,"1990_","Ex",2.83321334405622,3.5,"Gd","Ex","Normal","Stone",7.05012252026906,12.2820403268415,"Barato"
"507",10.348846224306,7.29641326877392,"1_story_1946_","Gilbert",3,0,1,1632,0,2,1474,495,"RL","1Fam",144,"GasA",6,"1950_1960","TA",0,1,"TA","TA","Normal","None",7.39817409297047,12.3095900062886,"Barato"
"508",9.00196227286245,7.44483327389219,"1_story_PUD_1946_","StoneBr",2,0,2,1710,178,5,1710,557,"RL","TwnhsE",204,"GasA",9,"1990_","Ex",6.94215670569947,3,"Ex","Ex","Normal","BrkFace",6.51767127291227,12.0154041049751,"Barato"
"509",9.82876400634019,7.63288550539513,"1_story_1946_","NWAmes",3,0,2,2048,383,5,2064,550,"RL","1Fam",200,"GasA",7,"1970_1980","Gd",7.09589322109753,3,"Gd","Gd","Normal","BrkFace",6.48768401848461,12.2071238608521,"Barato"
"510",9.57851889529833,7.48605261786314,"1_story_1946_","NWAmes",3,0,2,1782,194,5,1782,551,"RL","1Fam",467,"GasA",7,"1970_1980","Gd",6.76272950693188,2.5,"Gd","Gd","Normal","BrkFace",6.1527326947041,12.1367183941034,"Barato"
"511",9.18440698994968,7.1770187659099,"2_story_1946_","NWAmes",3,588,1,720,0,6,720,484,"RL","1Fam",0,"GasA",5,"1960_1970","TA",5.63835466933375,1.5,"TA","TA","Normal","None",6.08904487544685,12.1043186320537,"Barato"
"512",9.24965723435313,7.27586460054653,"1_story_1946_","NWAmes",2,0,2,1444,120,5,1444,473,"RL","1Fam",24,"GasA",6,"1970_1980","TA",0,2,"TA","TA","Normal","BrkFace",7.27586460054653,12.0224963726002,"Barato"
"513",9.56885362518856,7.75833346749091,"2_story_1946_","NWAmes",4,1104,2,1236,402,5,1236,787,"RL","1Fam",590,"GasA",8,"1990_","Gd",6.93147180559945,3.5,"Gd","Gd","Normal","BrkFace",5.36597601502185,12.220548471625,"Barato"
"514",9.10509096125709,7.49164547360513,"duplex_all_style_age","NAmes",4,896,2,896,0,5,896,480,"RL","Duplex",45,"GasA",5,"1970_1980","Gd",0,3,"TA","TA","Normal","None",6.7990558620588,12.1676642462727,"Barato"
"515",8.93075873555827,6.76272950693188,"1_story_1946_","NAmes",3,0,1,864,0,5,864,576,"RL","1Fam",0,"GasA",5,"1970_1980","Gd",4.78749174278205,2,"TA","TA","Normal","None",4.89034912822175,12.0739643663672,"Barato"
"516",7.42714413340862,6.89568269774787,"2_story_PUD_1946","BrDale",2,504,1,483,359,5,483,264,"RM","Twnhs",52,"GasA",6,"1970_1980","TA",6.12905021006055,2,"TA","TA","Normal","BrkFace",3.25809653802148,11.8987768007395,"Barato"
"517",7.54486106865846,6.89568269774787,"2_story_PUD_1946","BrDale",2,504,1,483,422,6,483,352,"RM","Twnhs",411,"GasA",6,"1970_1980","TA",6.18208490671663,1.5,"TA","TA","Normal","BrkFace",0,11.9164531782095,"Barato"
"518",7.83597458172157,6.96224346426621,"1_story_PUD_1946_","NPkVill",2,0,2,1055,0,6,1055,440,"RL","Twnhs",38,"GasA",7,"1970_1980","Gd",5.93753620508243,2,"TA","TA","Normal","None",6.5191472879404,11.9607583250884,"Barato"
"519",9.44975089575427,7.36707705988101,"1_story_1946_","NridgHt",3,0,2,1582,302,5,1582,905,"RL","1Fam",304,"GasA",8,"1990_","Ex",6.92067150424868,3,"Gd","Gd","Partial","Stone",6.34738920965601,12.1059939409683,"Barato"
"520",9.50442689210096,7.91899248816525,"2_story_1946_","NridgHt",4,898,2,1850,270,5,1850,850,"RL","1Fam",394,"GasA",9,"1990_","Ex",7.2591161280971,3.5,"Gd","Ex","Abnorml","BrkFace",6.06610809010375,12.2335824257962,"Barato"
"521",9.09380655572023,7.64444076155657,"2_story_1946_","NridgHt",4,1140,2,948,108,5,948,656,"RL","1Fam",124,"GasA",8,"1990_","Gd",3.71357206670431,2.5,"Ex","Gd","Normal","Stone",6.81234509417748,12.1666309381308,"Barato"
"522",9.26624800391448,7.75491027202143,"2_story_1946_","NridgHt",4,1162,2,1148,126,5,1170,756,"RL","1Fam",366,"GasA",8,"1990_","Ex",6.75343791859778,3.5,"Gd","Ex","Normal","Stone",5.68017260901707,12.1892649588967,"Barato"
"523",9.01590574729843,7.49609734517596,"1_story_PUD_1946_","NridgHt",2,0,2,1800,714,5,1800,944,"RL","TwnhsE",210,"GasA",9,"1990_","Ex",7.09423484592476,3,"Ex","Ex","Partial","BrkFace",6.3919171133926,12.0100623626615,"Barato"
"524",8.279189777195,7.36327958696304,"1_story_PUD_1946_","Blmngtn",2,0,2,1393,24,5,1576,668,"RM","TwnhsE",163,"GasA",7,"1990_","Gd",6.99209642741589,3,"Gd","Gd","Normal","BrkFace",5.7268477475872,11.9502060069449,"Barato"
"525",8.2190566610606,7.12849594568004,"1_story_1946_","Blmngtn",2,0,2,1146,20,5,1246,428,"RL","1Fam",124,"GasA",7,"1990_","Gd",0,2,"Gd","Gd","Partial","BrkFace",7.04490511712937,11.9328627398661,"Barato"
"526",9.10775378320108,7.32383056620232,"2_story_1946_","Gilbert",3,702,2,789,0,5,813,393,"RL","1Fam",75,"GasA",6,"1990_","Gd",0,2.5,"Gd","Gd","Normal","None",6.67203294546107,12.1026004314595,"Barato"
"527",8.89590356221558,7.21450441415114,"1_story_PUD_1946_","NridgHt",2,0,2,1350,176,6,1358,484,"RL","TwnhsE",218,"GasA",7,"1990_","Gd",6.77650699237218,3,"Gd","Gd","Partial","Stone",6.16331480403464,12.0322725307831,"Barato"
"528",9.3048320350689,7.66199755890189,"2_story_1946_","NoRidge",4,1061,2,1064,0,5,1064,576,"RL","1Fam",168,"GasA",7,"1990_","Ex",6.74758652682932,3.5,"Gd","Gd","Normal","None",5.36597601502185,12.1878087019684,"Barato"
"529",9.38681151509196,7.82484569102686,"2_story_1946_","NoRidge",4,1250,2,1242,466,7,1251,751,"RL","1Fam",279,"GasA",8,"1990_","Gd",0,2.5,"Gd","Gd","Normal","BrkFace",7.12528309151071,12.197174949711,"Barato"
"530",9.2213792190914,7.43661726523423,"2_story_1946_","SawyerW",3,861,2,835,0,5,835,542,"RL","1Fam",209,"GasA",6,"1990_","Gd",4.39444915467244,3.5,"Gd","Gd","Normal","None",5.30330490805908,12.1143821843857,"Barato"
"531",9.47830431356186,7.06987412845857,"1_story_1946_","SawyerW",3,0,1,1175,126,5,1175,0,"RL","1Fam",90,"GasA",6,"1990_","Gd",4.39444915467244,2,"TA","Gd","Normal","BrkFace",6.99942246750796,12.1399432173389,"Barato"
"532",9.30801139914963,7.93272102748195,"2_story_1946_","NoRidge",4,959,2,1848,568,5,1827,636,"RL","1Fam",343,"GasA",9,"1990_","Gd",6.25575004175337,3.5,"Gd","Gd","Normal","BrkFace",7.19218205871325,12.1881593951976,"Barato"
"533",7.73236922228439,7.34601020991329,"2_story_PUD_1946","Somerst",3,792,2,744,216,5,757,440,"FV","Twnhs",32,"GasA",6,"1990_","Gd",6.31173480915291,3.5,"TA","TA","Normal","Stone",5.27299955856375,12.0061150059258,"Barato"
"534",7.67832635650689,7.24779258176785,"2_story_PUD_1946","Somerst",3,720,2,672,216,5,684,462,"FV","Twnhs",20,"GasA",7,"1990_","Gd",6.39859493453521,3.5,"Gd","Gd","Normal","BrkFace",4.29045944114839,12.0180953709912,"Barato"
"535",7.8808043446749,7.38274644973891,"2_story_PUD_1946","Somerst",3,645,2,960,456,5,962,480,"FV","Twnhs",169,"GasA",8,"1990_","Gd",6.70196036600254,3.5,"Gd","Gd","Normal","BrkFace",4.99721227376411,12.06284041753,"Barato"
"536",9.31027620058878,7.46221493976819,"1_story_1946_","NWAmes",4,0,1,1740,0,5,1740,512,"RL","1Fam",217,"GasA",6,"1960_1970","TA",5.71042701737487,1.5,"TA","TA","Family","None",7.27239839257005,12.2106522372365,"Barato"
"537",9.64134326387219,7.39079852173568,"1_story_1946_","NWAmes",4,0,2,1620,0,7,1620,578,"RL","1Fam",254,"GasA",7,"1960_1970","TA",6.40357419793482,2,"TA","Gd","Normal","None",6.58479139238572,12.2416502692612,"Barato"
"538",9.33547410273295,7.02019070831193,"1_story_1946_","NAmes",3,0,1,1118,0,7,1118,264,"RL","1Fam",290,"GasA",5,"1950_1960","TA",6.2709884318583,2,"TA","Gd","Normal","None",6.3818160174061,12.1334338883458,"Barato"
"539",8.49351506406166,6.81014245011514,"2_story_1945_","BrkSide",2,453,1,348,0,7,453,231,"RL","1Fam",0,"GasA",4,"1930_1940","TA",4.79579054559674,1,"TA","TA","Normal","None",5.43372200355424,11.9899202590227,"Barato"
"540",9.16962253869762,7.19893124068817,"1_story_1946_","NAmes",3,0,1,572,0,8,1337,264,"RL","1Fam",192,"GasA",5,"1940_1950","TA",3.49650756146648,2,"TA","Gd","Normal","None",5.4510384535657,12.120969940024,"Barato"
"541",9.59362803513964,7.59538727885397,"2_story_1946_","NAmes",4,884,2,1104,410,7,1104,480,"RL","1Fam",230,"GasA",6,"1960_1970","TA",6.35610766069589,2.5,"Gd","Gd","Normal","BrkFace",6.27287700654617,12.2348181682559,"Barato"
"542",9.08692902706095,7.4759059693674,"1_story_1946_","NAmes",4,0,2,0,0,3,1764,301,"RL","1Fam",72,"GasA",5,"1950_1960","NA",0,2.5,"TA","TA","Normal","None",0,12.1887470096796,"Barato"
"543",9.2282785171072,6.95177216439891,"1_story_1946_","NAmes",3,0,1,912,0,6,1044,372,"RL","1Fam",248,"GasA",5,"1960_1970","TA",6.61338421837956,2,"TA","TA","Normal","None",5.12989871492307,12.1090680945619,"Barato"
"544",8.98732181285012,7.13648320859025,"1_story_1946_","NAmes",3,0,1,1256,0,6,1256,311,"RL","1Fam",240,"GasA",5,"1950_1960","TA",6.16751649088834,2.5,"TA","Gd","Normal","None",5.68017260901707,12.0788933726811,"Barato"
"545",8.99528899055931,7.18614430452233,"1_5_story_fin","NAmes",3,501,2,768,0,6,819,576,"RL","1Fam",108,"GasA",6,"1940_1950","TA",5.75574221358691,2,"TA","TA","Normal","None",6.11809719804135,12.1043758751071,"Barato"
"546",8.76264602965028,6.89264164117209,"1_5_story_unf","NAmes",2,0,1,936,0,7,984,280,"RL","1Fam",0,"GasA",6,"1950_1960","TA",0,2,"TA","TA","Normal","None",6.84268328223842,11.9877650681286,"Barato"
"547",8.88197518424887,6.71659477352098,"1_story_1946_","NAmes",2,0,1,825,0,7,825,350,"RL","1Fam",0,"GasA",5,"1950_1960","TA",0,1.5,"TA","TA","Normal","None",6.71659477352098,12.0044131098407,"Barato"
